,date,category,size,quantity,sales
3726,25/07/2023,Classic,M,14,207.25
3727,25/07/2023,Classic,S,14,158.75
3728,25/07/2023,Supreme,L,14,288.5
3729,25/08/2023,Supreme,M,14,229.75
3730,25/08/2023,Supreme,S,10,135.15
3731,25/08/2023,Veggie,L,18,347.75
3732,25/08/2023,Veggie,M,13,207.0
3733,25/08/2023,Veggie,S,8,98.75
3734,25/08/2023,Chicken,L,19,394.25
3735,25/08/2023,Chicken,M,7,117.25
3736,25/08/2023,Chicken,S,8,102.0
3737,25/08/2023,Classic,L,11,212.25
3738,25/08/2023,Classic,M,18,264.75
3739,25/08/2023,Classic,S,18,198.75
3740,25/08/2023,Classic,XL,3,76.5
3741,25/08/2023,Supreme,L,22,455.5
3742,25/08/2023,Supreme,M,7,115.5
3743,25/10/2023,Supreme,S,8,121.55
3744,25/10/2023,Veggie,L,15,288.1
3745,25/10/2023,Veggie,M,12,190.75
3746,25/10/2023,Veggie,S,6,73.5
3747,25/10/2023,Chicken,L,14,290.5
3748,25/10/2023,Chicken,M,17,284.75
3749,25/10/2023,Chicken,S,3,38.25
3750,25/10/2023,Classic,L,13,255.5
3751,25/10/2023,Classic,M,8,114.75
3752,25/10/2023,Classic,S,28,323.75
3753,25/10/2023,Classic,XL,6,153.0
3754,25/10/2023,Classic,XXL,1,35.95
3755,25/11/2023,Supreme,L,14,289.5
3756,25/11/2023,Supreme,M,17,278.25
3757,25/11/2023,Supreme,S,9,112.0
3758,25/11/2023,Veggie,L,16,310.55
3759,25/11/2023,Veggie,M,6,96.25
3760,25/11/2023,Veggie,S,8,96.5
3761,25/11/2023,Chicken,L,13,269.75
3762,25/11/2023,Chicken,M,8,134.0
3763,25/11/2023,Chicken,S,4,51.0
3764,25/11/2023,Classic,L,10,188.75
3765,25/11/2023,Classic,M,11,160.5
3766,25/11/2023,Classic,S,20,227.0
3767,25/11/2023,Supreme,L,10,206.0
3768,26/01/2023,Supreme,M,11,180.25
3769,26/01/2023,Supreme,S,8,132.95
3770,26/01/2023,Veggie,L,6,111.1
3771,26/01/2023,Veggie,M,5,79.25
3772,26/01/2023,Veggie,S,8,96.5
3773,26/01/2023,Chicken,L,13,269.75
3774,26/01/2023,Chicken,M,7,117.25
3775,26/01/2023,Chicken,S,3,38.25
3776,26/01/2023,Classic,L,10,183.5
3777,26/01/2023,Classic,M,15,222.5
3778,26/01/2023,Classic,S,16,179.75
3779,26/01/2023,Supreme,L,13,268.25
3780,26/01/2023,Supreme,M,10,164.25
3781,26/01/2023,Supreme,S,8,122.05
3782,26/02/2023,Veggie,L,13,249.85
3783,26/02/2023,Veggie,M,7,111.5
3784,26/02/2023,Veggie,S,5,61.75
3785,26/02/2023,Chicken,L,9,186.75
3786,26/02/2023,Chicken,M,8,134.0
3787,26/02/2023,Chicken,S,10,127.5
3788,26/02/2023,Classic,L,9,158.0
3789,26/02/2023,Classic,M,10,141.5
3790,26/02/2023,Classic,S,12,136.0
3791,26/02/2023,Supreme,L,5,103.75
3792,26/02/2023,Supreme,M,11,181.25
3793,26/02/2023,Supreme,S,9,122.65
3794,26/02/2023,Veggie,L,9,166.05
3795,26/03/2023,Veggie,M,9,142.5
3796,26/03/2023,Veggie,S,3,36.0
3797,26/03/2023,Chicken,L,14,290.5
3798,26/03/2023,Chicken,M,10,167.5
3799,26/03/2023,Chicken,S,1,12.75
3800,26/03/2023,Classic,L,5,90.25
3801,26/03/2023,Classic,M,10,153.0
3802,26/03/2023,Classic,S,22,249.25
3803,26/03/2023,Classic,XL,2,51.0
3804,26/03/2023,Supreme,L,14,288.5
3805,26/03/2023,Supreme,M,15,246.75
3806,26/03/2023,Supreme,S,8,99.25
3807,26/03/2023,Veggie,L,16,309.0
3808,26/04/2023,Veggie,M,11,175.5
3809,26/04/2023,Veggie,S,3,36.5
3810,26/04/2023,Chicken,L,15,311.25
3811,26/04/2023,Chicken,M,16,268.0
3812,26/04/2023,Chicken,S,8,102.0
3813,26/04/2023,Classic,L,18,327.75
3814,26/04/2023,Classic,M,9,137.75
3815,26/04/2023,Classic,S,19,218.0
3816,26/04/2023,Classic,XL,4,102.0
3817,26/04/2023,Supreme,L,16,331.0
3818,26/04/2023,Supreme,M,14,230.25
3819,26/04/2023,Supreme,S,13,161.0
3820,26/05/2023,Veggie,L,13,244.6
3821,26/05/2023,Veggie,M,14,218.0
3822,26/05/2023,Veggie,S,7,85.0
3823,26/05/2023,Chicken,L,18,373.5
3824,26/05/2023,Chicken,M,12,201.0
3825,26/05/2023,Chicken,S,7,89.25
3826,26/05/2023,Classic,L,12,223.25
3827,26/05/2023,Classic,M,16,228.75
3828,26/05/2023,Classic,S,18,210.25
3829,26/05/2023,Classic,XL,2,51.0
3830,26/05/2023,Supreme,L,12,246.0
3831,26/05/2023,Supreme,M,19,312.25
3832,26/05/2023,Supreme,S,13,218.0
3833,26/06/2023,Veggie,L,13,249.85
3834,26/06/2023,Veggie,M,16,256.5
3835,26/06/2023,Veggie,S,7,85.25
3836,26/06/2023,Chicken,L,6,124.5
3837,26/06/2023,Chicken,M,6,100.5
3838,26/06/2023,Chicken,S,10,127.5
3839,26/06/2023,Classic,L,8,139.0
3840,26/06/2023,Classic,M,11,153.5
3841,26/06/2023,Classic,S,12,135.0
3842,26/06/2023,Supreme,L,14,289.0
3843,26/06/2023,Supreme,M,14,230.0
3844,26/06/2023,Supreme,S,9,122.9
3845,26/06/2023,Veggie,L,13,258.65
3846,26/07/2023,Veggie,M,9,143.75
3847,26/07/2023,Veggie,S,4,48.0
3848,26/07/2023,Chicken,L,12,249.0
3849,26/07/2023,Chicken,M,10,167.5
3850,26/07/2023,Chicken,S,9,114.75
3851,26/07/2023,Classic,L,14,251.0
3852,26/07/2023,Classic,M,10,142.25
3853,26/07/2023,Classic,S,24,260.5
3854,26/07/2023,Classic,XL,1,25.5
3855,26/07/2023,Supreme,L,9,185.25
3856,26/07/2023,Supreme,M,11,180.5
3857,26/07/2023,Supreme,S,10,124.0
3858,26/07/2023,Veggie,L,23,433.0
3859,26/08/2023,Veggie,M,16,252.25
3860,26/08/2023,Veggie,S,6,74.5
3861,26/08/2023,Chicken,L,16,332.0
3862,26/08/2023,Chicken,M,12,201.0
3863,26/08/2023,Chicken,S,8,102.0
3864,26/08/2023,Classic,L,7,128.5
3865,26/08/2023,Classic,M,5,69.5
3866,26/08/2023,Classic,S,15,173.75
3867,26/08/2023,Classic,XL,2,51.0
3868,26/08/2023,Supreme,L,6,123.5
3869,26/08/2023,Supreme,M,10,164.25
3870,26/08/2023,Supreme,S,8,122.05
3871,26/08/2023,Veggie,L,19,366.9
3872,26/09/2023,Veggie,M,16,252.75
3873,26/09/2023,Veggie,S,10,120.5
3874,26/09/2023,Chicken,L,17,352.75
3875,26/09/2023,Chicken,M,8,134.0
3876,26/09/2023,Chicken,S,5,63.75
3877,26/09/2023,Classic,L,6,96.25
3878,26/09/2023,Classic,M,15,219.75
3879,26/09/2023,Classic,S,15,168.25
3880,26/09/2023,Classic,XL,4,102.0
3881,26/09/2023,Supreme,L,13,269.25
3882,26/09/2023,Supreme,M,12,196.25
3883,26/09/2023,Supreme,S,11,148.15
3884,26/09/2023,Veggie,L,21,408.85
3885,26/11/2023,Veggie,M,17,274.75
3886,26/11/2023,Veggie,S,9,109.75
3887,26/11/2023,Chicken,L,11,228.25
3888,26/11/2023,Chicken,M,12,201.0
3889,26/11/2023,Chicken,S,9,114.75
3890,26/11/2023,Classic,L,7,138.25
3891,26/11/2023,Classic,M,8,120.25
3892,26/11/2023,Classic,S,23,268.25
3893,26/11/2023,Classic,XL,1,25.5
3894,26/11/2023,Supreme,L,15,309.75
3895,26/11/2023,Supreme,M,16,263.25
3896,26/11/2023,Supreme,S,8,133.2
3897,26/11/2023,Veggie,L,18,344.85
3898,26/12/2023,Veggie,M,13,204.25
3899,26/12/2023,Veggie,S,3,36.5
3900,26/12/2023,Chicken,L,6,124.5
3901,26/12/2023,Chicken,M,16,268.0
3902,26/12/2023,Chicken,S,5,63.75
3903,26/12/2023,Classic,L,22,401.75
3904,26/12/2023,Classic,M,7,100.75
3905,26/12/2023,Classic,S,15,166.25
3906,26/12/2023,Classic,XL,5,127.5
3907,26/12/2023,Supreme,L,19,390.25
3908,26/12/2023,Supreme,M,13,213.5
3909,26/12/2023,Supreme,S,11,136.5
3910,26/12/2023,Veggie,L,20,384.25
3911,27/01/2023,Veggie,M,12,188.75
3912,27/01/2023,Veggie,S,7,84.75
3913,27/01/2023,Chicken,L,9,186.75
3914,27/01/2023,Chicken,M,13,217.75
3915,27/01/2023,Chicken,S,6,76.5
3916,27/01/2023,Classic,L,2,34.0
3917,27/01/2023,Classic,M,12,171.75
3918,27/01/2023,Classic,S,13,152.25
3919,27/01/2023,Classic,XL,2,51.0
3920,27/01/2023,Supreme,L,19,392.25
3921,27/01/2023,Supreme,M,9,147.75
3922,27/01/2023,Supreme,S,7,109.55
3923,27/01/2023,Veggie,L,15,288.75
3924,27/01/2023,Veggie,M,10,159.25
3925,27/02/2023,Veggie,S,8,98.0
3926,27/02/2023,Chicken,L,13,269.75
3927,27/02/2023,Chicken,M,5,83.75
3928,27/02/2023,Chicken,S,6,76.5
3929,27/02/2023,Classic,L,11,201.25
3930,27/02/2023,Classic,M,12,177.5
3931,27/02/2023,Classic,S,14,159.25
3932,27/02/2023,Classic,XL,2,51.0
3933,27/02/2023,Classic,XXL,1,35.95
3934,27/02/2023,Supreme,L,11,227.75
3935,27/02/2023,Supreme,M,14,230.5
3936,27/02/2023,Supreme,S,9,112.25
3937,27/03/2023,Veggie,L,21,408.8
3938,27/03/2023,Veggie,M,11,170.5
3939,27/03/2023,Veggie,S,7,85.25
3940,27/03/2023,Chicken,L,13,269.75
3941,27/03/2023,Chicken,M,10,167.5
3942,27/03/2023,Chicken,S,10,127.5
3943,27/03/2023,Classic,L,11,205.75
3944,27/03/2023,Classic,M,14,206.25
3945,27/03/2023,Classic,S,14,162.25
3946,27/03/2023,Classic,XL,2,51.0
3947,27/03/2023,Supreme,L,12,248.5
3948,27/03/2023,Supreme,M,13,214.5
3949,27/03/2023,Supreme,S,16,254.75
3950,27/04/2023,Veggie,L,22,427.9
3951,27/04/2023,Veggie,M,16,256.5
3952,27/04/2023,Veggie,S,14,169.75
3953,27/04/2023,Chicken,L,8,166.0
3954,27/04/2023,Chicken,M,7,117.25
3955,27/04/2023,Chicken,S,7,89.25
3956,27/04/2023,Classic,L,8,136.25
3957,27/04/2023,Classic,M,11,160.75
3958,27/04/2023,Classic,S,12,135.75
3959,27/04/2023,Supreme,L,8,165.0
3960,27/04/2023,Supreme,M,17,279.0
3961,27/04/2023,Supreme,S,8,144.1
3962,27/04/2023,Veggie,L,14,264.9
3963,27/05/2023,Veggie,M,10,160.0
3964,27/05/2023,Veggie,S,8,98.0
3965,27/05/2023,Chicken,L,10,207.5
3966,27/05/2023,Chicken,M,7,117.25
3967,27/05/2023,Chicken,S,7,89.25
3968,27/05/2023,Classic,L,5,86.5
3969,27/05/2023,Classic,M,8,118.25
3970,27/05/2023,Classic,S,13,147.25
3971,27/05/2023,Classic,XL,2,51.0
3972,27/05/2023,Supreme,L,16,331.0
3973,27/05/2023,Supreme,M,15,246.75
3974,27/05/2023,Supreme,S,9,123.15
3975,27/05/2023,Veggie,L,12,232.8
3976,27/06/2023,Veggie,M,7,110.75
3977,27/06/2023,Veggie,S,7,84.75
3978,27/06/2023,Chicken,L,21,435.75
3979,27/06/2023,Chicken,M,16,268.0
3980,27/06/2023,Chicken,S,10,127.5
3981,27/06/2023,Classic,L,7,122.25
3982,27/06/2023,Classic,M,11,157.25
3983,27/06/2023,Classic,S,27,301.75
3984,27/06/2023,Supreme,L,18,370.5
3985,27/06/2023,Supreme,M,8,131.5
3986,27/06/2023,Supreme,S,14,196.05
3987,27/06/2023,Veggie,L,15,285.2
3988,27/06/2023,Veggie,M,8,128.75
3989,27/07/2023,Veggie,S,9,109.5
3990,27/07/2023,Chicken,L,9,186.75
3991,27/07/2023,Chicken,M,15,251.25
3992,27/07/2023,Chicken,S,3,38.25
3993,27/07/2023,Classic,L,15,267.5
3994,27/07/2023,Classic,M,13,195.25
3995,27/07/2023,Classic,S,21,235.0
3996,27/07/2023,Supreme,L,15,309.75
3997,27/07/2023,Supreme,M,10,164.5
3998,27/07/2023,Supreme,S,12,160.9
3999,27/07/2023,Veggie,L,12,233.15
4000,27/07/2023,Veggie,M,7,111.25
4001,27/07/2023,Veggie,S,9,111.0
4002,27/08/2023,Chicken,L,22,456.5
4003,27/08/2023,Chicken,M,9,150.75
4004,27/08/2023,Chicken,S,7,89.25
4005,27/08/2023,Classic,L,8,158.75
4006,27/08/2023,Classic,M,19,279.5
4007,27/08/2023,Classic,S,14,159.0
4008,27/08/2023,Classic,XL,2,51.0
4009,27/08/2023,Supreme,L,11,227.75
4010,27/08/2023,Supreme,M,7,114.75
4011,27/08/2023,Supreme,S,14,185.4
4012,27/08/2023,Veggie,L,10,184.6
4013,27/08/2023,Veggie,M,10,157.75
4014,27/08/2023,Veggie,S,9,109.75
4015,27/09/2023,Chicken,L,13,269.75
4016,27/09/2023,Chicken,M,7,117.25
4017,27/09/2023,Chicken,S,5,63.75
4018,27/09/2023,Classic,L,14,261.5
4019,27/09/2023,Classic,M,12,164.75
4020,27/09/2023,Classic,S,16,177.75
4021,27/09/2023,Supreme,L,3,62.25
4022,27/09/2023,Supreme,M,10,164.0
4023,27/09/2023,Supreme,S,11,181.35
4024,27/09/2023,Veggie,L,11,208.8
4025,27/09/2023,Veggie,M,5,77.5
4026,27/09/2023,Veggie,S,6,73.0
4027,27/10/2023,Chicken,L,16,332.0
4028,27/10/2023,Chicken,M,13,217.75
4029,27/10/2023,Chicken,S,8,102.0
4030,27/10/2023,Classic,L,8,140.25
4031,27/10/2023,Classic,M,5,77.25
4032,27/10/2023,Classic,S,17,192.75
4033,27/10/2023,Supreme,L,20,413.5
4034,27/10/2023,Supreme,M,13,213.75
4035,27/10/2023,Supreme,S,7,86.5
4036,27/10/2023,Veggie,L,14,269.15
4037,27/10/2023,Veggie,M,8,126.75
4038,27/10/2023,Veggie,S,7,85.0
4039,27/11/2023,Chicken,L,12,249.0
4040,27/11/2023,Chicken,M,9,150.75
4041,27/11/2023,Chicken,S,7,89.25
4042,27/11/2023,Classic,L,11,201.0
4043,27/11/2023,Classic,M,11,162.0
4044,27/11/2023,Classic,S,11,129.0
4045,27/11/2023,Classic,XXL,1,35.95
4046,27/11/2023,Supreme,L,15,309.75
4047,27/11/2023,Supreme,M,9,148.0
4048,27/11/2023,Supreme,S,9,123.4
4049,27/11/2023,Veggie,L,11,215.2
4050,27/11/2023,Veggie,M,3,46.75
4051,27/11/2023,Veggie,S,8,96.5
4052,27/12/2023,Chicken,L,12,249.0
4053,27/12/2023,Chicken,M,14,234.5
4054,27/12/2023,Chicken,S,7,89.25
4055,27/12/2023,Classic,L,9,168.5
4056,27/12/2023,Classic,M,14,194.5
4057,27/12/2023,Classic,S,16,180.0
4058,27/12/2023,Classic,XL,2,51.0
4059,27/12/2023,Supreme,L,9,186.25
4060,27/12/2023,Supreme,M,13,212.75
4061,27/12/2023,Supreme,S,6,85.65
4062,27/12/2023,Veggie,L,14,271.55
4063,27/12/2023,Veggie,M,5,80.0
4064,28/01/2023,Veggie,S,9,108.75
4065,28/01/2023,Chicken,L,13,269.75
4066,28/01/2023,Chicken,M,13,217.75
4067,28/01/2023,Chicken,S,7,89.25
4068,28/01/2023,Classic,L,14,244.5
4069,28/01/2023,Classic,M,15,227.25
4070,28/01/2023,Classic,S,19,218.75
4071,28/01/2023,Classic,XL,1,25.5
4072,28/01/2023,Classic,XXL,1,35.95
4073,28/01/2023,Supreme,L,9,186.75
4074,28/01/2023,Supreme,M,11,180.5
4075,28/01/2023,Supreme,S,12,194.6
4076,28/01/2023,Veggie,L,26,500.35
4077,28/02/2023,Veggie,M,13,206.25
4078,28/02/2023,Veggie,S,8,97.75
4079,28/02/2023,Chicken,L,12,249.0
4080,28/02/2023,Chicken,M,7,117.25
4081,28/02/2023,Chicken,S,8,102.0
4082,28/02/2023,Classic,L,8,147.75
4083,28/02/2023,Classic,M,12,182.25
4084,28/02/2023,Classic,S,17,192.25
4085,28/02/2023,Classic,XL,2,51.0
4086,28/02/2023,Supreme,L,19,392.75
4087,28/02/2023,Supreme,M,10,164.0
4088,28/02/2023,Supreme,S,10,135.65
4089,28/02/2023,Veggie,L,11,214.2
4090,28/03/2023,Veggie,M,13,209.25
4091,28/03/2023,Veggie,S,19,230.75
4092,28/03/2023,Chicken,L,6,124.5
4093,28/03/2023,Chicken,M,12,201.0
4094,28/03/2023,Chicken,S,9,114.75
4095,28/03/2023,Classic,L,13,248.0
4096,28/03/2023,Classic,M,8,120.25
4097,28/03/2023,Classic,S,18,201.5
4098,28/03/2023,Classic,XL,2,51.0
4099,28/03/2023,Supreme,L,11,226.75
4100,28/03/2023,Supreme,M,8,131.0
4101,28/03/2023,Supreme,S,12,160.4
4102,28/03/2023,Veggie,L,12,227.3
4103,28/04/2023,Veggie,M,9,144.25
4104,28/04/2023,Veggie,S,11,133.25
4105,28/04/2023,Chicken,L,9,186.75
4106,28/04/2023,Chicken,M,4,67.0
4107,28/04/2023,Chicken,S,2,25.5
4108,28/04/2023,Classic,L,3,57.5
4109,28/04/2023,Classic,M,10,147.25
4110,28/04/2023,Classic,S,12,138.5
4111,28/04/2023,Classic,XL,2,51.0
4112,28/04/2023,Supreme,L,10,204.0
4113,28/04/2023,Supreme,M,9,147.5
4114,28/04/2023,Supreme,S,5,62.5
4115,28/05/2023,Veggie,L,6,116.2
4116,28/05/2023,Veggie,M,5,80.0
4117,28/05/2023,Veggie,S,7,85.0
4118,28/05/2023,Chicken,L,15,311.25
4119,28/05/2023,Chicken,M,15,251.25
4120,28/05/2023,Chicken,S,6,76.5
4121,28/05/2023,Classic,L,8,147.75
4122,28/05/2023,Classic,M,10,148.75
4123,28/05/2023,Classic,S,18,204.25
4124,28/05/2023,Classic,XL,1,25.5
4125,28/05/2023,Supreme,L,17,350.25
4126,28/05/2023,Supreme,M,14,230.25
4127,28/05/2023,Supreme,S,6,108.45
4128,28/06/2023,Veggie,L,11,212.95
4129,28/06/2023,Veggie,M,17,273.5
4130,28/06/2023,Veggie,S,10,124.5
4131,28/06/2023,Chicken,L,12,249.0
4132,28/06/2023,Chicken,M,7,117.25
4133,28/06/2023,Chicken,S,7,89.25
4134,28/06/2023,Classic,L,8,141.5
4135,28/06/2023,Classic,M,11,167.5
4136,28/06/2023,Classic,S,11,129.5
4137,28/06/2023,Classic,XL,5,127.5
4138,28/06/2023,Supreme,L,16,330.5
4139,28/06/2023,Supreme,M,13,213.5
4140,28/06/2023,Supreme,S,10,134.9
4141,28/07/2023,Veggie,L,16,315.9
4142,28/07/2023,Veggie,M,8,128.5
4143,28/07/2023,Veggie,S,7,85.25
4144,28/07/2023,Chicken,L,15,311.25
4145,28/07/2023,Chicken,M,9,150.75
4146,28/07/2023,Chicken,S,3,38.25
4147,28/07/2023,Classic,L,10,183.5
4148,28/07/2023,Classic,M,14,204.5
4149,28/07/2023,Classic,S,22,249.75
4150,28/07/2023,Classic,XL,3,76.5
4151,28/07/2023,Supreme,L,9,184.75
4152,28/07/2023,Supreme,M,13,213.5
4153,28/07/2023,Supreme,S,9,122.9
4154,28/08/2023,Veggie,L,20,380.6
4155,28/08/2023,Veggie,M,11,174.5
4156,28/08/2023,Veggie,S,6,72.5
4157,28/08/2023,Chicken,L,24,498.0
4158,28/08/2023,Chicken,M,25,418.75
4159,28/08/2023,Chicken,S,11,140.25
4160,28/08/2023,Classic,L,21,398.25
4161,28/08/2023,Classic,M,25,359.5
4162,28/08/2023,Classic,S,34,384.25
4163,28/08/2023,Classic,XL,1,25.5
4164,28/08/2023,Supreme,L,25,518.25
4165,28/08/2023,Supreme,M,22,361.0
4166,28/08/2023,Supreme,S,19,291.75
4167,28/09/2023,Veggie,L,28,550.7
4168,28/09/2023,Veggie,M,23,361.75
4169,28/09/2023,Veggie,S,8,98.0
4170,28/09/2023,Chicken,L,26,539.5
4171,28/09/2023,Chicken,M,19,318.25
4172,28/09/2023,Chicken,S,8,102.0
4173,28/09/2023,Classic,L,25,472.75
4174,28/09/2023,Classic,M,23,355.25
4175,28/09/2023,Classic,S,36,411.5
4176,28/09/2023,Classic,XL,2,51.0
4177,28/09/2023,Supreme,L,25,514.25
4178,28/09/2023,Supreme,M,17,279.0
4179,28/09/2023,Supreme,S,10,135.15
4180,28/10/2023,Veggie,L,39,757.05
4181,28/10/2023,Veggie,M,19,302.25
4182,28/10/2023,Veggie,S,15,184.5
4183,28/10/2023,Chicken,L,14,290.5
4184,28/10/2023,Chicken,M,9,150.75
4185,28/10/2023,Chicken,S,6,76.5
4186,28/10/2023,Classic,L,9,175.25
4187,28/10/2023,Classic,M,13,193.25
4188,28/10/2023,Classic,S,12,140.0
4189,28/10/2023,Classic,XL,4,102.0
4190,28/10/2023,Supreme,L,10,205.5
4191,28/10/2023,Supreme,M,10,164.0
4192,28/11/2023,Supreme,S,11,148.4
4193,28/11/2023,Veggie,L,5,97.15
4194,28/11/2023,Veggie,M,11,176.75
4195,28/11/2023,Veggie,S,4,48.0
4196,28/11/2023,Chicken,L,6,124.5
4197,28/11/2023,Chicken,M,8,134.0
4198,28/11/2023,Chicken,S,4,51.0
4199,28/11/2023,Classic,L,15,268.0
4200,28/11/2023,Classic,M,6,91.0
4201,28/11/2023,Classic,S,12,136.0
4202,28/11/2023,Supreme,L,13,268.25
4203,28/11/2023,Supreme,M,7,114.75
4204,28/11/2023,Supreme,S,11,147.4
4205,28/12/2023,Veggie,L,19,361.85
4206,28/12/2023,Veggie,M,8,129.75
4207,28/12/2023,Veggie,S,6,72.5
4208,28/12/2023,Chicken,L,16,332.0
4209,28/12/2023,Chicken,M,20,335.0
4210,28/12/2023,Chicken,S,8,102.0
4211,28/12/2023,Classic,L,13,245.25
4212,28/12/2023,Classic,M,8,119.0
4213,28/12/2023,Classic,S,18,206.75
4214,28/12/2023,Supreme,L,8,165.0
4215,28/12/2023,Supreme,M,11,180.75
4216,28/12/2023,Supreme,S,7,109.55
4217,28/12/2023,Veggie,L,12,240.7
4218,29/01/2023,Veggie,M,7,112.0
4219,29/01/2023,Veggie,S,6,75.25
4220,29/01/2023,Chicken,L,15,311.25
4221,29/01/2023,Chicken,M,8,134.0
4222,29/01/2023,Chicken,S,8,102.0
4223,29/01/2023,Classic,L,11,205.25
4224,29/01/2023,Classic,M,10,147.0
4225,29/01/2023,Classic,S,16,179.0
4226,29/01/2023,Classic,XL,2,51.0
4227,29/01/2023,Supreme,L,6,124.0
4228,29/01/2023,Supreme,M,9,147.75
4229,29/01/2023,Supreme,S,10,134.9
4230,29/01/2023,Veggie,L,9,175.65
4231,29/03/2023,Veggie,M,6,97.5
4232,29/03/2023,Veggie,S,9,109.75
4233,29/03/2023,Chicken,L,8,166.0
4234,29/03/2023,Chicken,M,9,150.75
4235,29/03/2023,Chicken,S,7,89.25
4236,29/03/2023,Classic,L,12,219.5
4237,29/03/2023,Classic,M,19,272.5
4238,29/03/2023,Classic,S,12,142.5
4239,29/03/2023,Supreme,L,13,266.75
4240,29/03/2023,Supreme,M,7,115.25
4241,29/03/2023,Supreme,S,11,192.75
4242,29/03/2023,Veggie,L,16,305.3
4243,29/03/2023,Veggie,M,11,177.0
4244,29/04/2023,Veggie,S,5,61.25
4245,29/04/2023,Chicken,L,12,249.0
4246,29/04/2023,Chicken,M,5,83.75
4247,29/04/2023,Chicken,S,5,63.75
4248,29/04/2023,Classic,L,5,98.5
4249,29/04/2023,Classic,M,9,128.25
4250,29/04/2023,Classic,S,12,135.25
4251,29/04/2023,Classic,XL,1,25.5
4252,29/04/2023,Supreme,L,12,247.5
4253,29/04/2023,Supreme,M,12,197.0
4254,29/04/2023,Supreme,S,10,169.1
4255,29/04/2023,Veggie,L,18,337.3
4256,29/04/2023,Veggie,M,11,175.0
4257,29/05/2023,Veggie,S,7,85.0
4258,29/05/2023,Chicken,L,11,228.25
4259,29/05/2023,Chicken,M,13,217.75
4260,29/05/2023,Chicken,S,4,51.0
4261,29/05/2023,Classic,L,9,167.25
4262,29/05/2023,Classic,M,12,182.25
4263,29/05/2023,Classic,S,14,157.25
4264,29/05/2023,Classic,XL,1,25.5
4265,29/05/2023,Classic,XXL,1,35.95
4266,29/05/2023,Supreme,L,14,290.5
4267,29/05/2023,Supreme,M,10,164.5
4268,29/05/2023,Supreme,S,2,24.75
4269,29/05/2023,Veggie,L,8,149.85
4270,29/06/2023,Veggie,M,12,190.75
4271,29/06/2023,Veggie,S,9,108.75
4272,29/06/2023,Chicken,L,12,249.0
4273,29/06/2023,Chicken,M,9,150.75
4274,29/06/2023,Chicken,S,5,63.75
4275,29/06/2023,Classic,L,10,177.25
4276,29/06/2023,Classic,M,12,178.0
4277,29/06/2023,Classic,S,26,293.25
4278,29/06/2023,Classic,XL,3,76.5
4279,29/06/2023,Supreme,L,13,268.25
4280,29/06/2023,Supreme,M,9,147.75
4281,29/06/2023,Supreme,S,9,134.05
4282,29/07/2023,Veggie,L,12,230.15
4283,29/07/2023,Veggie,M,17,270.5
4284,29/07/2023,Veggie,S,5,60.5
4285,29/07/2023,Chicken,L,13,269.75
4286,29/07/2023,Chicken,M,11,184.25
4287,29/07/2023,Chicken,S,5,63.75
4288,29/07/2023,Classic,L,9,164.25
4289,29/07/2023,Classic,M,12,169.5
4290,29/07/2023,Classic,S,15,172.0
4291,29/07/2023,Classic,XL,1,25.5
4292,29/07/2023,Supreme,L,12,248.0
4293,29/07/2023,Supreme,M,15,246.0
4294,29/07/2023,Supreme,S,10,134.9
4295,29/08/2023,Veggie,L,11,215.7
4296,29/08/2023,Veggie,M,10,160.5
4297,29/08/2023,Veggie,S,7,84.5
4298,29/08/2023,Chicken,L,12,249.0
4299,29/08/2023,Chicken,M,8,134.0
4300,29/08/2023,Chicken,S,1,12.75
4301,29/08/2023,Classic,L,8,146.5
4302,29/08/2023,Classic,M,16,234.25
4303,29/08/2023,Classic,S,12,134.75
4304,29/08/2023,Classic,XL,3,76.5
4305,29/08/2023,Supreme,L,15,310.25
4306,29/08/2023,Supreme,M,15,246.5
4307,29/08/2023,Supreme,S,9,123.4
4308,29/09/2023,Veggie,L,21,409.25
4309,29/09/2023,Veggie,M,3,48.0
4310,29/09/2023,Veggie,S,5,60.5
4311,29/09/2023,Chicken,L,13,269.75
4312,29/09/2023,Chicken,M,10,167.5
4313,29/09/2023,Chicken,S,7,89.25
4314,29/09/2023,Classic,L,8,139.75
4315,29/09/2023,Classic,M,11,166.25
4316,29/09/2023,Classic,S,22,248.5
4317,29/09/2023,Classic,XL,2,51.0
4318,29/09/2023,Supreme,L,13,268.75
4319,29/09/2023,Supreme,M,13,213.5
4320,29/09/2023,Supreme,S,11,170.7
4321,29/09/2023,Veggie,L,19,374.05
4322,29/10/2023,Veggie,M,7,109.5
4323,29/10/2023,Veggie,S,8,97.25
4324,29/10/2023,Chicken,L,17,352.75
4325,29/10/2023,Chicken,M,11,184.25
4326,29/10/2023,Chicken,S,7,89.25
4327,29/10/2023,Classic,L,19,337.5
4328,29/10/2023,Classic,M,12,170.25
4329,29/10/2023,Classic,S,12,134.0
4330,29/10/2023,Supreme,L,8,165.5
4331,29/10/2023,Supreme,M,20,328.25
4332,29/10/2023,Supreme,S,8,110.4
4333,29/10/2023,Veggie,L,22,433.0
4334,29/10/2023,Veggie,M,12,186.25
4335,29/11/2023,Veggie,S,8,96.75
4336,29/11/2023,Chicken,L,18,373.5
4337,29/11/2023,Chicken,M,16,268.0
4338,29/11/2023,Chicken,S,10,127.5
4339,29/11/2023,Classic,L,9,166.0
